railway_station_code,railway_station_name,railway_latitude,railway_longitude,ghcnh_station_id,ghcnh_station_name,ghcnh_latitude,ghcnh_longitude,distance_km
DXR,Digsar,22.712403000000002,71.499375,42740099999,SURENDRANAGAR,22.733,71.6,10.57
DYD,Daryabad,26.861303,81.550114,42374099999,AYODHA,26.748,82.163,62.12
DYE,Dayanand Nagar,17.456247,78.53134999999999,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,7.48
DYP,Daryapur,26.182799,81.248588,42372099999,FURSATGANJ AIRPORT,26.25,81.383,15.35
DYW,Diyawan Halt,25.3817289022,85.2839236682,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,30.47
DZA,Dasuya,31.80853,75.657932,42077099999,UNA,31.467,76.267,69.04
DZB,Dahina Zainabad,28.291078574500002,76.39169434200001,42177099999,NARNAUL,28.0,76.083,44.31
DZKT,Durga Chak Town,22.066831,88.136032,42811099999,DIAMOND HARBOUR,22.183,88.2,14.5
DZL,Dhana Ladanpur,28.7502173348,76.1667579382,42176099999,ROHTAK,28.833,76.583,41.59
ED,Erode,11.327682,77.72593400000001,43338099999,ERODE,11.483,77.767,17.84
EE,Eluru,16.717816,81.11976200000001,43181099999,VIJAYAWADA,16.53,80.797,40.23
EKC,Ekchari,25.227623048199998,87.2138658521,42499099999,SABAUR,25.233,87.067,14.78
EKI,Eklakhi,25.167868000000002,88.099492,42503099999,MALDA,25.033,88.133,15.37
EKM,Ekambarakuppam,13.318603999999999,79.573126,43277099999,TIRUTTANI,13.15,79.533,19.24
EKMA,Ekma,25.967099,84.53637,42488099999,CHAPRA,25.783,84.733,28.39
EKN,Ezhukone,8.979142999999999,76.715068,43354099999,PUNALUR,9.0,76.917,22.3
EKR,Ekangarsarai,25.2224815,85.2322638,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,43.46
ELM,Elimala,12.0686868024,75.2308476031,43315099999,CANNUR,11.833,75.333,28.47
ENB,Ellenabad,29.44410399265112,74.6579341054894,42123099999,GANGANAGAR,29.917,73.917,88.82
ERL,Eraniel,8.212549,77.308161,43377099999,KANNIYAKUMARI,8.083,77.5,25.56
ERN,Ernakulam Town,9.991582000000001,76.2861,43353099999,COCHIN,9.946,76.272,5.3
ERS,Ernakulam,9.969541999999999,76.290672,43353099999,COCHIN,9.946,76.272,3.32
ET,Itarsi,22.608258,77.767128,42763099999,HOSHANGABAD,22.767,77.767,17.65
ETM,Ettumanur,9.676196000000001,76.545152,43355099999,KOTTAYAM,9.533,76.6,17.02
ETP,Ettapur Road,11.651009,78.468545,43325099999,SALEM,11.65,78.167,32.84
ETUE,Etmadpur,27.221535999999997,78.197973,42260099999,AGRA,27.156,77.961,24.55
ETW,Etawah,26.785970000000002,79.021502,42364099999,ETAWAH,26.921,79.062,15.54
EVA,Edavai,8.762883,76.69747699999999,43354099999,PUNALUR,9.0,76.917,35.73
FA,Falna,25.235808,73.23495299999999,42441099999,ERINPURA /JAWAI DAM SITE,25.083,73.083,22.86
FAN,Fatehnagar,24.81828,74.09578200000001,42542099999,UDAIPUR / MAHARANA PRATAP,24.618,73.896,30.05
FBD,Farrukhabad,27.38236,79.57173700000001,42271099999,HARDOI,27.383,80.167,58.77
FBG,Forbesganj,26.298901,87.262803,42395099999,FORBESGANJ,26.3,87.267,0.44
FDB,Faridabad,28.411473,77.30734799999999,42182099999,SAFDARJUNG,28.585,77.206,21.69
FDK,Faridkot,30.682857,74.76137999999999,41641099999,ALLAMA IQBAL INTL,31.522,74.404,99.32
FDN,Faridabad Nw Tn,28.376247999999997,77.30936799999999,42182099999,SAFDARJUNG,28.585,77.206,25.32
FGH,Fatehgarh Hryna,28.647921,76.243784,42176099999,ROHTAK,28.833,76.583,38.95
FGR,Fatehgarh,27.369608,79.62159,42271099999,HARDOI,27.383,80.167,53.88
FGSB,Fatehgarh Sahib,30.650726,76.38812399999999,42101099999,PATIALA,30.333,76.467,36.13
FK,Ferok,11.174972200000001,75.8302845,43314099999,KOZHIKODE,11.25,75.783,9.81
FKA,Fazilka,30.408641,74.02541699999999,42123099999,GANGANAGAR,29.917,73.917,55.65
FKG,Furkating,26.465652000000002,94.00269200000001,42420099999,GOLAGHAT,26.517,93.983,6.04
FKM,Fakiragram,26.365237,90.186189,42423099999,JORHAT,26.067,90.167,33.22
FL,Phulera,26.872814,75.24545599999999,42348099999,JAIPUR,26.824,75.812,56.47
FLD,Phulad,25.623979,73.81311799999999,42447099999,BHILWARA,25.35,74.633,87.75
FLK,Falakata,26.5383964616,89.19227488279999,42403099999,COOCH BEHAR,26.333,89.467,35.63
FLR,Fuleswar,22.4778756365,88.11604889590001,42805099999,ULUBERIA,22.5,87.95,17.24
FM,Falaknuma,17.332197,78.474481,43128599999,HYDERABAD INTL AIRPORT / RAJIV GANDHI INTL,17.233,78.417,12.61
FPS,Fatehpur-shekhawati,28.000728000000002,74.971043,42170099999,CHURU,28.25,74.917,28.22
FSP,Fateh Singhpura,26.8216101334,77.1469610779,42354099999,DHOLPUR,26.667,77.833,70.26
FSR,Faqarsar,30.189431000000003,74.57257200000001,42123099999,GANGANAGAR,29.917,73.917,69.99
FSW,Fateh Singhwala,29.91997899999999,74.029894,42123099999,GANGANAGAR,29.917,73.917,10.89
FTD,Fatehabad Chjn,23.009106,75.673338,42662099999,UJJAIN,23.183,75.783,22.35
FTG,Fursatganj,26.244522,81.41565100000001,42372099999,FURSATGANJ AIRPORT,26.25,81.383,3.31
FTH,Fatuhi,30.056984,73.871319,42123099999,GANGANAGAR,29.917,73.917,16.18
FTP,Fatehpur,25.917489,80.801869,42471099999,FATEHPUR,25.933,80.833,3.56
FTS,Fatehpur Sikri,27.093989,77.670597,42260099999,AGRA,27.156,77.961,29.56
FUT,Fatuha,25.50144,85.305488,42492099999,JAI PRAKASH NARAYAN INTL PATNA,25.591,85.088,23.98
FYZ,Faizullapur,25.869213,80.893347,42471099999,FATEHPUR,25.933,80.833,9.31
FZD,Firozabad,27.147415,78.386691,42260099999,AGRA,27.156,77.961,42.13
FZR,Firozpur Cant,30.942486,74.61843900000001,41641099999,ALLAMA IQBAL INTL,31.522,74.404,67.59
G,Gondia,21.462435,80.190842,42871099999,GONDIA ARPT/BIRSI,21.524,80.288,12.16
GA,Gudha,26.950042,75.128292,42348099999,JAIPUR,26.824,75.812,69.24
GAD,Gevra-road,22.348523999999998,82.64566,42782099999,BILASPUR,21.988,82.111,68.11
GADH,Goaldih,21.726323,85.54626499999999,42891099999,KEONGJHARGARH,21.617,85.517,12.53
GADJ,Gandhinagar Jaipur,26.873067000000002,75.79827999999999,42348099999,JAIPUR,26.824,75.812,5.62
GADM,Ganga Dham,27.20976,81.930509,42273099999,BAHRAICH,27.567,81.6,51.41
GAG,Gangaghat,23.3613982411,85.5070501038,42701099999,BIRSA MUNDA,23.314,85.322,19.61
GAH,Gawnaha,27.269838999999997,84.52017599999999,44449099999,SIMARA,27.159,84.98,47.11
GAJ,Ganeshganj,23.895862,79.074633,42671099999,SAGAR,23.85,78.75,33.4
GAJB,Gajara Bahara,24.05344,82.31176099999999,42577099999,SIDHI,24.417,81.867,60.56
GAL,Ghatla,27.731813000000002,76.628452,42255099999,ALWAR,27.5,76.583,26.16
GALE,Gankar,24.404804119599998,88.07289439819999,42603099999,BERHAMPORE,24.133,88.267,36.06
GAM,Ganjam,19.395827,85.046719,43049099999,GOPALPUR,19.267,84.883,22.37
GAMI,Gogameri,29.160244032368652,75.03507563844323,42131099999,HISAR,29.179,75.755,69.93
GAO,Gaigaon,20.720684,76.890093,42933099999,AKOLA,20.7,77.033,15.04
GAP,Gurpa,24.562542,85.29708,42591099999,GAYA,24.744,84.951,40.38
GAR,Gadarwara,22.899459,78.79173399999999,42770099999,NARSINGHPUR,22.95,79.183,40.46
GATD,Gautamdhara,23.3498809788,85.6329945703,42701099999,BIRSA MUNDA,23.314,85.322,32.0
GAUR,Gaur,26.913411,82.56115799999999,42279099999,BASTI,26.8,82.733,21.2
GAW,Gainjahwa,27.4546557588,82.24506478820001,42273099999,BAHRAICH,27.567,81.6,64.83
GAYA,Gaya,24.803978,84.999294,42591099999,GAYA,24.744,84.951,8.26
GB,Gauri Bazar,26.594934000000002,83.667801,42379099999,GORAKHPUR,26.74,83.45,26.99
GBA,Garbeta,22.844562,87.320972,42803099999,MIDNAPORE,22.417,87.317,47.54
GBB,Gubbi,13.321429,76.939264,43263099999,HASSAN,12.967,76.333,76.57
GBD,Gauribidanur,13.613081000000001,77.512781,42705699999,BANGALURU INTL AIRPORT / KEMPEGOWDA INTL,13.2,77.7,50.2
GBK,Gopalpur Balkda,20.432634999999998,85.87790899999999,42970099999,CUTTACK,20.467,85.933,6.9
GBP,Gulabpura,25.9027951891,74.65595449829999,42343099999,AJMER,26.45,74.617,60.97
GBRI,Gobarwahi,21.514747,79.723237,42871099999,GONDIA ARPT/BIRSI,21.524,80.288,58.43
GBX,Govindpur Road,23.061857490599998,85.0435794019,42701099999,BIRSA MUNDA,23.314,85.322,39.95
GCH,Gachhipura,26.953522,74.454426,42343099999,AJMER,26.45,74.617,58.27
GCT,Ghazipur City,25.583144,83.568045,42482099999,GHAZIPUR,25.4,83.55,20.45
GD,Gonda,27.154613,81.97815200000001,42374099999,AYODHA,26.748,82.163,48.78
GDA,Godhra,22.776974,73.603672,42744099999,VALLABH VIDYANAGAR,22.567,72.933,72.67
GDB,Giddarbaha,30.201319,74.663342,42123099999,GANGANAGAR,29.917,73.917,78.48
GDE,Garladinne,14.827323999999999,77.592146,43237099999,PBO ANANTAPUR,14.583,77.633,27.52
GDG,Gadag,15.437048,75.642481,43201099999,GADAG,15.417,75.633,2.45
GDGN,Gaudgaon,17.335973000000003,76.530953,43121099999,GULBARGA,17.35,76.85,33.9
GDI,Gudgeri,15.1249217339,75.3596044824,43227099999,HAVERI,14.783,75.4,38.27
GDKP,Ghundankhapa,21.655105000000002,78.42563,42860099999,BETUL,21.867,77.933,56.07
GDL,Gondal,21.972471,70.79558800000001,42737099999,RAJKOT,22.309,70.78,37.45
GDO,Goverdhan,27.520546,77.46164300000001,42257099999,MATHURA,27.5,77.683,21.95
GDP,Gudupulli,12.803672,78.27491,43302099999,TIRUPPATTUR,12.483,78.567,47.71
GDPL,Gundla Pochampalli,17.568097,78.488371,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,13.23
GDR,Gudur,14.148227,79.845121,43245099999,NELLORE,14.45,79.983,36.7
GDV,Gudivada,16.429888,80.987594,43181099999,VIJAYAWADA,16.53,80.797,23.17
GDX,Ghoksadanga,26.4228864281,89.2780105872,42403099999,COOCH BEHAR,26.333,89.467,21.32
GDYA,Ghoradongri,22.126423,78.001987,42860099999,BETUL,21.867,77.933,29.71
GEA,Ghatera,23.8293873,79.6733909,42674099999,DAMOH,23.833,79.45,22.73
GEB,Garh Baruari,26.019349,86.605596,42393099999,SUPAUL,26.133,86.583,12.84
GED,Guledagudda Rd,16.069516,75.69565899999999,43201099999,GADAG,15.417,75.633,72.87
GEK,Gegal Akhri,26.540366000000002,74.775574,42343099999,AJMER,26.45,74.617,18.71
GG,Gandhigram,23.02676,72.568831,42647099999,AHMEDABAD / SARDAR VALLABHBHAI PATEL INTL,23.077,72.635,8.78
GGA,Ghoga,25.2103054225,87.16086164,42499099999,SABAUR,25.233,87.067,9.77
GGAR,Gangadhra,21.141419000000003,73.043566,42840099999,SURAT,21.2,72.833,22.78
GGC,Gangapur City,26.468979,76.72770799999999,42456099999,SHEOPUR,25.667,76.683,89.29
GGD,Gullaguda,17.4169638619,78.03277293640001,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,45.6
GGH,Ghogardiha,26.282768,86.468503,42393099999,SUPAUL,26.133,86.583,20.19
GGJ,Goshainganj,26.569524,82.384123,42374099999,AYODHA,26.748,82.163,29.61
GGN,Gurgaon,28.489165,77.010739,42181099999,INDIRA GANDHI INTL,28.567,77.103,12.5
GGR,Gangrar,25.061279000000003,74.624757,42546099999,CHITTORGARH,24.883,74.633,19.84
GH,Ghughuli,27.0539516142,83.7137745453,42379099999,GORAKHPUR,26.74,83.45,43.62
GHAI,Ghatigaon,26.054864000000002,77.92678000000001,42361099999,GWALIOR,26.293,78.228,40.06
GHB,Gahri Bhagi,30.116782999999998,74.944234,42123099999,GANGANAGAR,29.917,73.917,101.37
GHD,Garwa Road,24.214419,83.885116,42587099999,DALTONGANJ,24.05,84.067,25.98
GHE,Ghevra,28.691982000000003,76.99853599999999,42181099999,INDIRA GANDHI INTL,28.567,77.103,17.24
GHGL,Ghagwal,32.504286,75.213604,42056099999,JAMMU,32.667,74.833,39.99
GHH,Garhi Harsaru,28.43755,76.929697,42181099999,INDIRA GANDHI INTL,28.567,77.103,22.23
GHJ,Gursahaiganj,27.118804,79.732035,42271099999,HARDOI,27.383,80.167,52.08
GHL,Golhalli,13.148289,77.413983,43295099999,BANGALORE,12.967,77.583,27.23
GHLE,Gadadharpur,24.013197,87.691891,42708099999,SHANTI NIKETAN,23.65,87.7,40.39
GHNA,Gohana,29.140297,76.68937799999999,42176099999,ROHTAK,28.833,76.583,35.7
GHNH,Ghantikhal Ndpr,20.510921999999997,85.736186,42970099999,CUTTACK,20.467,85.933,21.07
GHPU,Gandhipuram Halt,17.495052,80.31352000000001,43137099999,KHAMMAM,17.25,80.15,32.31
GHQ,Garhwa,24.1751953,83.8132154,42587099999,DALTONGANJ,24.05,84.067,29.28
GHR,Gidhaur,24.856169,86.324005,42498099999,BHAGALPUR,25.233,86.95,75.71
GHS,Guru Harsahai,30.715001,74.399987,41641099999,ALLAMA IQBAL INTL,31.522,74.404,89.74
GHX,Garhara,25.4409119004,86.0053080969,42391099999,DARBHANGA,26.167,85.9,81.42
GHY,Guwahati,26.182635,91.751851,42410099999,GUWAHATI INTL / LOKPRIYA GOPINATH BORDOLOI INTL,26.106,91.586,18.62
GID,Giddalur,15.379008,78.925583,43212099999,NANDYAL,15.467,78.483,48.44
GIMB,Gandhidham Bg,23.069086,70.14775399999999,42638099999,KANDLA AERODROME,23.15,70.117,9.53
GIN,Ginigera,15.348226,76.247613,43201099999,GADAG,15.417,75.633,66.34
GIR,Gainsari,27.526839296800002,82.5441789069,44429099999,DANG,28.05,82.5,58.33
GIZ,Gidam,18.934852,81.409001,43093099999,BAILADILA,18.583,81.233,43.29
GJD,Gujhandi,24.498121,85.463683,42591099999,GAYA,24.744,84.951,58.59
GJH,Goldinganj,25.754174,84.827254,42488099999,CHAPRA,25.783,84.733,9.97
GJJ,Gajjelakonda,15.777382,79.401298,43221099999,ONGOLE,15.5,80.083,79.24
GJL,Gajraula,28.834937999999998,78.250784,42187099999,MORADABAD,28.833,78.75,48.63
GJN,Gajner,27.9358522,73.0615538,42165099999,BIKANER,28.0,73.3,24.48
GJS,Gajsinghpur,29.658053,73.436739,41678099999,BAHAWALNAGAR,29.95,73.25,37.13
GJTA,Gurudijhatia,20.570067,85.828478,42970099999,CUTTACK,20.467,85.933,15.81
GJUT,Gangsar Jaitu,30.445082000000003,74.87951100000001,42123099999,GANGANAGAR,29.917,73.917,109.58
GK,Gola Gokaranath,28.084651,80.475468,42270099999,KHERI,27.9,80.8,37.91
GKC,Gorakhpur Cant,26.750649,83.416821,42379099999,GORAKHPUR,26.74,83.45,3.5
GKH,Guskara,23.489998,87.733397,42708099999,SHANTI NIKETAN,23.65,87.7,18.11
GKJ,Golakganj,26.108359,89.83064999999999,42404099999,DHUBRI,26.017,89.983,18.3
GKK,Gokak Road,16.205164,74.738839,43198099999,BELGAUM,15.859,74.618,40.6
GKL,Gokulpur,22.375923,87.293716,42803099999,MIDNAPORE,22.417,87.317,5.16
GKP,Gorakhpur,26.759311,83.381499,42379099999,GORAKHPUR,26.74,83.45,7.13
GLA,Garla,17.487076,80.139236,43137099999,KHAMMAM,17.25,80.15,26.39
GLG,Gulabhganj,23.684375,77.912351,42672099999,RAISEN,23.317,77.833,41.64
GLGT,Golaghat,26.508626,93.9611898,42420099999,GOLAGHAT,26.517,93.983,2.36
GLNA,Gulana,27.10333,76.564974,42255099999,ALWAR,27.5,76.583,44.14
GLP,Gollaprolu,17.1516644909,82.290817561,43189099999,KAKINADA,16.95,82.233,23.25
GLPT,Goal Para Town,26.126534999999997,90.62065899999999,42407099999,GOALPARA,26.183,90.633,6.4
GLTA,Gehlota,26.6723715203,74.967556543,42343099999,AJMER,26.45,74.617,42.74
GLU,Gullipadu,17.409805,82.63345,43147099999,TUNI,17.35,82.55,11.07
GLY,Gollapalli,16.818903000000002,78.157285,43168099999,MAHABUBNAGAR,16.75,78.0,18.41
GM,Garmadi,23.72788,71.13394,42539099999,DEESA,24.2,72.2,120.37
GMAN,Gumani,24.798952096399997,87.8052776343,42503099999,MALDA,25.033,88.133,42.07
GMD,Guramkhedi,22.682206476,78.0778207251,42763099999,HOSHANGABAD,22.767,77.767,33.24
GMDA,Gumada,18.889176000000003,83.457557,43097099999,KORAPUT,18.817,82.717,78.34
GMDN,Girimaidan,22.340478,87.306151,42803099999,MIDNAPORE,22.417,87.317,8.58
GMH,Gamharia,22.796889,86.102793,42798099999,JAMSHEDPUR,22.813,86.169,7.02
GMIA,Gumia,23.802650999999997,85.82892199999999,42701099999,BIRSA MUNDA,23.314,85.322,74.98
GMM,Gumman,30.842438,76.97194,42105099999,CHANDIGARH(IAFB),30.733,76.883,14.84
GMO,Nsc Bose J Gomo,23.873106,86.14823,42705099999,PURULIA,23.333,86.417,66.01
GMR,Gahmar,25.488685,83.80443100000001,42482099999,GHAZIPUR,25.4,83.55,27.38
GMS,Garhmuktesar,28.781743,78.07350799999999,42139099999,MEERUT,29.017,77.717,43.46
GNA,Goneana,30.318715,74.90948,42123099999,GANGANAGAR,29.917,73.917,105.39
GNB,ana Bharati Halt,12.935329000000001,77.511242,43295099999,BANGALORE,12.967,77.583,8.54
GNC,Gandhinagar Capital,23.233379,72.62916200000001,42654099999,GANDHINAGAR,23.233,72.717,8.98
GND,Govindgarh Malikpur,27.240582,75.64500100000001,42348099999,JAIPUR,26.824,75.812,49.19
GNG,Gauriganj,26.20341,81.68672600000001,42372099999,FURSATGANJ AIRPORT,26.25,81.383,30.74
GNGD,Gangadharpur,19.815673,85.29323500000001,43053099999,PURI,19.8,85.817,54.82
GNH,Gangakher,18.973377,76.755511,43017099999,PARBHANI,19.133,76.833,19.53
GNK,Garhnokha,25.09724423,84.12283778,42588099999,DEHRI,24.917,84.183,20.94
GNNA,Ganganiyan,25.265514,86.593002,42498099999,BHAGALPUR,25.233,86.95,36.09
GNO,Goregaon Road,18.162498,73.30253,43109099999,HARNAI,17.817,73.1,43.99
GNP,Ghanpur,17.8506252,79.3768995,43087099999,HANAMKONDA,18.017,79.567,27.33
GNPR,Gunupur,19.069058897799998,83.8099599005,43105099999,KALINGAPATAM,18.333,84.133,88.64
GNQ,Godhani,21.21103,79.068176,42866099999,NAGPUR (MAYO HOSPITAL),21.15,79.117,8.47
GNR,Gadiganuru,15.219036000000001,76.599178,43201099999,GADAG,15.417,75.633,105.93
GNRL,Gangraul Halt,28.28297,77.75473000000001,42183099999,BULANDSHAHR,28.4,77.867,17.03
GNS,Ghonsor,22.658083,79.95091,42776099999,MANDLA,22.583,80.367,43.52
GNST,Gandhi Smriti,20.920848,72.921021,42840099999,SURAT,21.2,72.833,32.36
GNT,Guntur,16.300784,80.44197299999999,43220099999,BAPATLA,15.9,80.467,44.65
GNU,Ganaur,29.130776,77.01074999999999,42176099999,ROHTAK,28.833,76.583,53.17
GNVR,Gondwanavisapur,19.8826389297,79.3287230096,43029099999,CHANDRAPUR,19.967,79.3,9.85
GNW,Gangiwara,22.097988,78.846139,42768099999,CHHINDWARA,22.1,79.0,15.85
GOA,Gohad Road,26.480421000000003,78.439153,42361099999,GWALIOR,26.293,78.228,29.61
GOC,Ponmalai,10.791837,78.709755,43343099999,TIRUCHIRAPALLI TOWN,10.767,78.717,2.87
GOGH,Gossaigaon Hat,26.4291071597,89.9715891956,42423099999,JORHAT,26.067,90.167,44.73
GOH,Garot,24.2790919912,75.68432197690001,42452099999,KOTA,25.16,75.846,99.3
GOK,Gokarna Road,14.582791,74.36719699999999,43225099999,KARWAR,14.783,74.133,33.62
GOL,Goilkera,22.505290000000002,85.37935200000001,42795099999,CHAIBASA,22.55,85.817,45.22
GOPG,Gopalganj,26.454202,84.43554700000001,42383099999,MOTIHARI,26.667,84.917,53.41
GOS,Ghosrana,27.179904,76.90338,42255099999,ALWAR,27.5,76.583,47.63
GOTN,Gotan,26.652200999999998,73.737284,42339099999,JODHPUR,26.251,73.049,81.76
GOY,Govindpuri,26.454423,80.313203,42367099999,KANPUR CHAKERI,26.404,80.41,11.15
GP,Raj Gangpur,22.186062000000003,84.58205099999999,42793099999,ROURKELA,22.217,84.883,31.17
GPAE,Guptipara,23.197355,88.4178,42714099999,BAGATI,22.983,88.367,24.4
GPB,Ghatprabha,16.240718896,74.7598229541,43198099999,BELGAUM,15.859,74.618,45.07
GPC,Ghatpindrai,22.952676,79.26630999999999,42770099999,NARSINGHPUR,22.95,79.183,8.54
GPD,Gummidipundi,13.409631,80.123431,43278099999,NUMGAMBAKKAM,13.067,80.2,38.99
GPH,Garpos,22.134204,84.418434,42792099999,SUNDARGARH,22.117,84.033,39.75
GPI,Gajapatinagaram,18.293291,83.33390200000001,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,65.26
GPJ,Gorapur,18.346936,82.79406,43097099999,KORAPUT,18.817,82.717,52.9
GPU,Gulapalyamu,15.087043,77.39921,43237099999,PBO ANANTAPUR,14.583,77.633,61.42
GPY,Gangayaplle,14.55411935,78.71746345,43241099999,CUDDAPAH,14.483,78.833,14.74
GQN,Garhani,25.4118931462,84.5696156628,42488099999,CHAPRA,25.783,84.733,44.4
GRA,Gharaunda,29.541636,76.96575000000001,42137099999,KARNAL,29.7,77.033,18.77
GRB,Garh-dhrubbeswar,23.509341,86.617006,42705099999,PURULIA,23.333,86.417,28.3
GRBL,Garudubilli,18.214489999999998,83.350493,43149099999,VISHAKHAPATNAM CTLZ,17.717,83.217,57.09
GRCP,G Ramchandrapur Ph,19.990686,83.33018200000001,43042099999,BHAWANIPATNA,19.917,83.183,17.43
GRF,Gambhiri Road,24.693873,74.671009,42546099999,CHITTORGARH,24.883,74.633,21.38
GRH,Ghorasahan,26.82028731,85.12762727,42383099999,MOTIHARI,26.667,84.917,26.98
GRI,Guriya,25.998261,73.955291,42343099999,AJMER,26.45,74.617,82.94
GRKA,Gurha Kemla,28.313585999999997,76.25524899999999,42177099999,NARNAUL,28.0,76.083,38.74
GRKN,Gorakhnath,20.308158000000002,86.260098,42970099999,CUTTACK,20.467,85.933,38.4
GRL,Goraul,25.931048999999998,85.318477,42387099999,MUZAFFARPUR,26.117,85.4,22.22
GRMA,Ghormara,24.442298,86.86392,42599099999,DUMKA,24.267,87.25,43.7
GRMP,Ganga Rampur,25.390399,88.516447,42506099999,BALURGHAT,25.217,88.783,33.01
GRMR,Garhi Manikpur,25.786329,81.40315299999999,42475099999,ALLAHABAD ARPT,25.44,81.734,50.83
GRO,Gurra,22.632067,77.86729,42763099999,HOSHANGABAD,22.767,77.767,18.19
GRRU,Guraru,24.811113,84.791831,42591099999,GAYA,24.744,84.951,17.72
GRWD,Ghorawadi,18.720585,73.69698199999999,43063099999,PUNE,18.533,73.85,26.36
GRX,Gaura,25.749367000000003,82.091774,42475099999,ALLAHABAD ARPT,25.44,81.734,49.71
GSL,Godapeasal,22.530677,87.320806,42803099999,MIDNAPORE,22.417,87.317,12.65
GSO,Ghaso,29.531288,76.14336899999999,42131099999,HISAR,29.179,75.755,54.33
GSP,Gurdaspur,32.044111,75.420769,42071099999,AMRITSAR,31.71,74.797,69.64
GSPR,Gosalpur,23.381806,80.059225,42675099999,JABALPUR,23.178,80.052,22.67
GSRM,Gauri Sriram,26.7699800293,84.1867607922,42379099999,GORAKHPUR,26.74,83.45,73.23
GSW,Gursar Shnewala,30.138926513900003,74.8861198969,42123099999,GANGANAGAR,29.917,73.917,96.51
GT,Ghatkesar,17.453116,78.678217,43128099999,BEGUMPET AIRPORT / HYDERABAD INTL,17.452,78.461,23.04
GTA,Golanthra,19.219065,84.740668,43049099999,GOPALPUR,19.267,84.883,15.86
GTD,Gourinathdham,23.396293999999997,86.275105,42705099999,PURULIA,23.333,86.417,16.1
GTI,Ghutai,25.289429766,79.4413220264,42467099999,NOWGONG,25.067,79.45,24.75
GTJT,Getor Jagatpura,26.836925,75.832384,42348099999,JAIPUR,26.824,75.812,2.48
GTK,Ghutku,22.16819,82.085321,42782099999,BILASPUR,21.988,82.111,20.21
GTL,Guntakal,15.17556,77.36661099999999,43237099999,PBO ANANTAPUR,14.583,77.633,71.84
GTLM,Gotlam,18.111319,83.39573399999999,43150099999,CWC VISHAKHAPATNAM/WALTAIR,17.7,83.3,46.84
GTM,Ghatampur,26.151304,80.174712,42469099999,HAMIRPUR,25.95,80.15,22.52
GTNR,Gomati Nagar,26.860344,81.003433,42369099999,LUCKNOW / CHAUDHARY CHARAN SINGH INTL,26.761,80.889,15.84
GTS,Ghatsila,22.58616,86.479768,42799099999,JAMSHEDPUR,22.817,86.183,39.82
GTST,Gautamsthan,25.7868591282,84.6634794519,42488099999,CHAPRA,25.783,84.733,6.97
GTT,Gomta,21.873814999999997,70.72970199999999,42737099999,RAJKOT,22.309,70.78,48.67
GTU,Ghat Nandur,18.722977999999998,76.563483,43017099999,PARBHANI,19.133,76.833,53.69
GTX,Gothangam,21.294043,72.880104,42840099999,SURAT,21.2,72.833,11.54
GUA,Gua,22.218519,85.381896,42793099999,ROURKELA,22.217,84.883,51.36
GUB,Gularbhoj,29.11078373,79.30114461,42148099999,PANTNAGAR,29.033,79.467,18.29
GUD,Galudih,22.648871999999997,86.410494,42799099999,JAMSHEDPUR,22.817,86.183,29.9
GUG,Garh Jaipur,23.416141999999997,86.142459,42705099999,PURULIA,23.333,86.417,29.51
GUH,Guldhar,28.703751999999998,77.455792,42182099999,SAFDARJUNG,28.585,77.206,27.72
GUNA,Guna,24.6405,77.314104,42559099999,GUNA,24.65,77.317,1.1
GUP,Gauripur,26.078321,89.952056,42404099999,DHUBRI,26.017,89.983,7.49
GUR,Ganagapur Road,17.340443,76.5903,43121099999,GULBARGA,17.35,76.85,27.58
GUU,Gundratimadugu,17.532281,80.079953,43137099999,KHAMMAM,17.25,80.15,32.26
GUV,Guruvayur,10.596896,76.045457,43357099999,THRISSUR,10.517,76.217,20.75
GVA,Ganguvada Ph,18.66763705,84.1072235,43105099999,KALINGAPATAM,18.333,84.133,37.31
GVB,Guneru Bamori,24.4617725676,78.0625395081,42559099999,GUNA,24.65,77.317,78.25
GVD,Gholvad,20.08688,72.73799100000001,43001099999,DAHANU,19.967,72.717,13.51
GVG,Govindgarh,30.6694834261,76.2970739075,42101099999,PATIALA,30.333,76.467,40.8
GVH,Govind Garh,27.499556,76.98805800000001,42255099999,ALWAR,27.5,76.583,39.95
GVI,Garividi,18.2732681907,83.5308410095,43105099999,KALINGAPATAM,18.333,84.133,63.92
