station_code,station_name,latitude,longitude,state,zone,has_coordinates
MLK,Malkapuram,15.368943999999999,77.96755599999999,,,True
MLKA,Maluka,22.202912,85.672936,Jharkhand,SER,True
MLKN,Mundhal Kalan,,,,,False
MLM,Malthan,18.3689511683,74.7243673877,,,True
MLMR,Melmaruvathur,12.429554,79.83380100000001,,,True
MLN,Mailani,28.284349000000002,80.347318,Uttar Pradesh,NER,True
MLO,Malur,12.992108,77.940033,,,True
MLP,Mallapur,15.672447,75.610219,Karnataka,SWR,True
MLPR,Malipur,26.281482,82.63130000000001,,,True
MLQ,Malkera,23.779733,86.29694900000001,Jharkhand,SER,True
MLSA,Mallasandra,13.335173,77.015018,Karnataka,SWR,True
MLT,Malatipatpur,19.865258,85.83177,,,True
MLTR,Melattur,11.06543,76.272805,Kerala,SR,True
MLV,Mallarpur,24.080029,87.726275,,,True
MLX,Mullanpur,30.83811,75.66501600000001,Punjab,NR,True
MLY,Maula Ali,17.44041,78.55054100000001,,,True
MLZ,Malarna,26.231078,76.534634,Rajasthan,WCR,True
MMA,Muhammadabad,26.026235,83.376007,,,True
MMB,Mahmudabad Avdh,27.288294999999998,81.114404,,,True
MMC,Mahamandir,26.3087448868,73.037935174,Rajasthan,NWR,True
MMCT,Mumbai Central,,,,,False
MMH,Mahadanapuram,10.953711,78.299178,Tamil Nadu,SR,True
MMI,Mariyamanahalli,,,,,False
MMK,Madurantakam,12.50442,79.89308700000001,,,True
MMKB,Memra Memrakhabad Halt,25.472507999999998,85.82685199999999,,,True
MML,Madan Mahal,23.159475,79.920425,Madhya Pradesh,WCR,True
MMM,Mandapam,9.280516,79.157354,Tamil Nadu,SR,True
MMP,Mambalappattu,11.95223333,79.37390499,Tamil Nadu,SR,True
MMPL,Mantapampalle,14.321639000000001,79.078603,,,True
MMR,Manmad,20.249887,74.438305,,,True
MMS,Mandasa Road,18.840628000000002,84.494113,,,True
MMV,Mahali Marup,22.757135,85.879316,,,True
MMVR,Murga Mahadev Road,22.06048608,85.46586180999999,,,True
MMY,Marwar Mathaniya,26.532173,72.978778,Rajasthan,NWR,True
MMZ,Mandamari,18.971272,79.47014800000001,,,True
MNAE,Mankar,23.420373,87.555822,,,True
MNC,Madankata,24.140881,86.70195,,,True
MNCR,Monacherra,24.611951,92.550058,,?,True
MND,Munderwa,26.776435,82.903373,,,True
MNDH,Mandir Hasaud,21.226191999999998,81.772807,,,True
MNDK,Maganoor,,,,,False
MNDR,Mandi Dhanaura,28.953119,78.26149799999999,Uttar Pradesh,NR,True
MNE,Mansi,25.509398,86.554446,,,True
MNF,Manda Road,25.162718,82.236678,,,True
MNGD,Muniguda,19.62753,83.488343,,,True
MNI,Mangaon,18.247286000000003,73.275679,Maharashtra,KR,True
MNJ,Manoharganj,25.524992,81.55907499999999,,,True
MNJR,Manjhlepur,25.994578,81.178625,Uttar Pradesh,NR,True
MNL,Minchnal,16.971395,75.822432,Karnataka,SWR,True
MNM,Manamadurai,9.681538999999999,78.45351,Tamil Nadu,SR,True
MNO,Mehnar Road,25.654307800700003,85.504477691,Bihar,ECR,True
MNP,Mananpur,25.1049319287,86.15540512449999,,,True
MNQ,Mainpuri,27.216507,79.034774,Uttar Pradesh,NCR,True
MNS,Manshahi,25.4756828749,87.5881226697,Bihar,NFR,True
MNSR,Manaksar,29.680074,74.383621,Rajasthan,NWR,True
MNTT,Mulanturutti,9.901576,76.389673,,,True
MNV,Mungaoli,24.402175,78.11099,,,True
MO,Mohol,17.805205,75.675995,,,True
MOA,Manopad,15.994114,77.941968,,,True
MOAR,Monipur Bagan,24.400845,92.54072000000001,Assam,?,True
MOB,Manoharabad,17.75573,78.45439599999999,Andhra Pradesh,SCR,True
MOBD,Moabund,26.66857,94.071748,Assam,NFR,True
MOF,Mondh,25.427572,82.48463699999999,,,True
MOG,Mohiuddinnagar,25.606296391399997,85.70332322690001,Bihar,ECR,True
MOGA,Moga,30.817296,75.16846699999999,Punjab,NR,True
MOJ,Mohana,25.980207999999998,77.83395499999999,Madhya Pradesh,WCR,True
MOL,Muli Road,22.676562,71.43486,Gujarat,WR,True
MOMU,Molakalmuru,14.709669,76.74572699999999,Karnataka,SWR,True
MON,Modran,25.187428,72.447631,Rajasthan,NWR,True
MONJ,Monglajhora,26.259236,89.963309,Assam,NFR,True
MONR,Mohanur,,,,,False
MOO,Muddanuru,14.688415,78.395393,,,True
MOPR,Mohanpura,29.992445,73.845031,Rajasthan,NR,True
MOR,Mor,25.43034549,85.8567601593,,,True
MOT,Malout,30.184671,74.49550799999999,Punjab,NR,True
MOTC,Motichur,29.981150000000003,78.177678,Uttarakhand,NR,True
MOTH,Moth,25.74157,78.948673,,,True
MOU,Manoharpur,22.373359,85.196894,,,True
MOZ,Muzaffarnagar,29.468689,77.707807,Uttar Pradesh,NR,True
MPA,Manaparai,10.6075620105,78.4177652356,,,True
MPI,Melpatti,12.859507,78.797049,,,True
MPJ,Madanpur,23.005927999999997,88.489717,West Bengal,ER,True
MPL,Madanapalle Rd,13.644442,78.55442400000001,Andhra Pradesh,SCR,True
MPR,Makar Pura,22.232706,73.175422,,,True
MPRA,Mahammad Pur,,,,,False
MPT,Mangalampeta,13.568344,79.074022,Andhra Pradesh,SCR,True
MPU,Medapadu,17.005091,82.096133,,,True
MPY,Murarpur,25.232759,86.886908,,,True
MQ,Mannargudi,10.674541000000001,79.455639,Tamil Nadu,SR,True
MQC,Mundka,28.6884911989,77.0285688654,Delhi NCT,NR,True
MQL,Mirkhal,19.2036411097,76.9150573724,Maharashtra,SCR,True
MQN,Manyamkonda,16.683425,77.904883,,,True
MQO,Munroturuttu,8.9949977685,76.6119083966,,,True
MQR,Malkhaid Road,17.147112,77.17396099999999,,,True
MQS,Malsian Shahkht,31.110293,75.354756,Punjab,NR,True
MQU,Murukkampuzha,8.613629999999999,76.830245,,,True
MRA,Morena,26.500504,78.003442,,,True
MRB,Munirabad,15.308524,76.335537,Karnataka,SWR,True
MRBL,Muribahal,20.385885000000002,83.016704,,,True
MRDL,Meramandoli,20.802387,85.30494300000001,,,True
MRDW,Murdeshwar,14.100277,74.50524700000001,Karnataka,KR,True
MRE,Manauri,25.470171,81.662491,,,True
MRF,Marpalli,17.54542,77.771485,Andhra Pradesh,SCR,True
MRG,Margherita,27.289315000000002,95.6726,Assam,NFR,True
MRGA,Miryalaguda,16.860392,79.533503,,,True
MRHA,Murahara,24.9133804384,86.9345261145,Bihar,?,True
MRHT,Moranhat,27.1829782,94.9193076,Assam,NFR,True
MRIJ,Murliganj,25.888506,87.000446,Bihar,ECR,True
MRJ,Miraj,16.819946,74.638839,Maharashtra,CR,True
MRJN,Mirjan,,,,,False
MRK,Markapur Road,15.714678,79.301115,,,True
MRKL,Marikal,,,,,False
MRL,Maroli,21.019949,72.88999799999999,Gujarat,WR,True
MRM,Mamanduru,13.745895,79.458115,,,True
MRN,Morwani,23.2764855209,74.9779687335,,,True
MRND,Morinda,30.791519,76.502461,,,True
MROA,Mora,27.516762,77.612747,,,True
MRPR,Mau Ranipur,25.261270999999997,79.136793,Uttar Pradesh,NCR,True
MRR,Murarai,24.440886,87.85865299999999,,,True
MRSH,Morshi,21.326057,77.995446,,,True
MRT,Mathura Cant,27.491013,77.685113,,,True
MRTL,Mirthal,32.112895,75.608482,Punjab,NR,True
MRZA,Mirza,26.0727512878,91.51740114900001,Assam,NFR,True
MS,Chennai Egmore,13.077677999999999,80.260193,,,True
MSDG,Mhasoba Dongargaon,17.265553999999998,75.136269,,,True
MSDN,Masudan,25.2352713892,86.3578830731,,,True
MSH,Mahesana,23.602623,72.388708,Gujarat,WR,True
MSK,Mahes Khunt,25.46082,86.641818,,,True
MSMD,Mahasamund,21.113138000000003,82.10389,,,True
MSR,Masur,17.404241,74.14420899999999,Maharashtra,CR,True
MSW,Maskanwa,27.0013792301,82.3597396039,,,True
MSZ,Mansa,29.989694999999998,75.402584,Punjab,NR,True
MTA,Mathela,21.8802561555,76.38997105099999,Madhya Pradesh,WCR,True
MTBG,Mathia Barghat Halt,26.941536,83.75710400000001,,,True
MTBH,Mahatbania Halt,,,,,False
MTC,Meerut City,28.977610000000002,77.675106,Uttar Pradesh,NR,True
MTD,Merta Road,26.728077000000003,73.917896,,,True
MTH,Mataundh,25.418978,80.148507,Uttar Pradesh,NCR,True
MTHP,Mithapur,22.411601,69.00869499999999,Gujarat,WR,True
MTI,Mitawali,27.292310999999998,78.19892399999999,,,True
MTJ,Mathura,27.480145,77.67311699999999,,,True
MTJR,Moterjhar,26.133968,89.864509,Assam,NFR,True
MTL,Mailam,12.160501,79.60220000000001,,,True
MTM,Machelipatnam,16.171258,81.137763,Andhra Pradesh,SCR,True
MTP,Metupalaiyam,11.299729,76.934533,Tamil Nadu,SR,True
MTPC,Motipura Chauki,24.6093382288,77.04829951629999,Rajasthan,WCR,True
MTR,Motipur,26.257038720999997,85.1681972229,Bihar,ECR,True
MTSI,Motisadhli,,,,,False
MTT,Mutupet,,,,,False
MTU,Matmari,16.046723,77.302973,,,True
MTV,Matalkunta,17.768291,77.56294000000001,Andhra Pradesh,SCR,True
MTWN,Mitewani Ph,21.424028,79.712797,,,True
MTY,Multai,21.783543,78.26283000000001,,,True
MUBR,Manu Bazar,,,,,False
MUD,Muradnagar,28.759017,77.506774,Uttar Pradesh,NR,True
MUE,Mudkhed,19.148087,77.509661,Maharashtra,SCR,True
MUG,Magra,22.983124999999998,88.36829,,,True
MUGR,Manuguru,17.925272,80.799034,Andhra Pradesh,SCR,True
MULK,Mulki,13.068517,74.804962,Karnataka,KR,True
MUM,Mangapatnam,14.7366964885,78.2607534143,,,True
MUP,Murhipar,21.183141,81.14815399999999,,,True
MUPA,Mupa,25.368686,93.122747,Assam,NFR,True
MUR,Mankapur,27.039058,82.227648,,,True
MURD,Mandawar M Rd,27.1560976594,76.8508226947,,,True
MURI,Muri,23.376284371,85.8669906885,,,True
MUT,Meerut Cant,29.015997000000002,77.686937,Uttar Pradesh,NR,True
MUW,Mathurapur,24.386518000000002,86.631692,,,True
MUZ,Mohiuddinpur,28.885405000000002,77.621531,Uttar Pradesh,NR,True
MV,Mayiladuturai,11.095237000000001,79.62868,Tamil Nadu,SR,True
MVA,Malaka Vemala,14.268888,78.053936,,,True
MVD,Mulvad,16.620372,75.746926,Karnataka,SWR,True
MVE,Mundhewadi,17.7417646618,75.7065479559,,,True
MVF,Manabar,18.839732,82.695903,Orissa,ECoR,True
MVG,Maligura,18.953174999999998,82.638614,Orissa,ECoR,True
MVI,Morbi,22.825342,70.829277,Gujarat,WR,True
MVJ,Mavli,24.794585,73.973721,Rajasthan,NWR,True
MVL,Malavli,18.743833000000002,73.48064000000001,,,True
MVLK,Mavelikara,9.239487,76.545692,,,True
MVO,Manwath Road,19.358161,76.534516,Maharashtra,SCR,True
MVV,Maheshi,25.236912,86.799239,,,True
MVW,Mallividu,17.971931,83.17285799999999,Andhra Pradesh,ECoR,True
MW,Mairwa,26.240309,84.151979,,,True
MWAD,Mowad,21.455554,78.451335,,,True
MWC,Mandawali Chander Vihar Halt,28.613384,77.253315,,,True
MWH,Malwan,26.017246,80.685594,,,True
MWJ,Marwasgram,24.098212,81.836685,Madhya Pradesh,WCR,True
MWK,Mordad Tanda,20.688190000000002,74.904782,Maharashtra,CR,True
MWM,Malleswaram,13.001289,77.56320699999999,Karnataka,SWR,True
MWQ,Motari Halt,20.090583,85.72919200000001,,,True
MWRN,Madwarani,22.165407000000002,82.711553,Chhattisgarh,SECR,True
MWT,Marwar Lohawat,26.981256000000002,72.58927,Rajasthan,NWR,True
MWUE,Mahrawal,27.937875000000002,78.04247000000001,,,True
MWW,Mahwa,27.483719999999998,76.60887100000001,Rajasthan,NWR,True
MWX,Mallanwala Khas,31.0470049078,74.8134271344,Punjab,NR,True
MXH,Makhu,31.105935,74.983505,Punjab,NR,True
MXK,Mandrak,27.7686349988,78.1102865904,,,True
MXL,Mokholi,26.160967,76.460845,Rajasthan,WCR,True
MXN,Mariani,26.652434999999997,94.30820299999999,Assam,NFR,True
MXR,Mahur,25.187996,93.126299,Assam,NFR,True
MXT,Malakpet,17.375398,78.494244,,,True
MXW,Mahadevsal,22.510448,85.328849,,,True
MYA,Mandya,12.529176,76.897256,Karnataka,SWR,True
MYD,Manderdisa,25.707319,93.123109,Assam,NFR,True
MYG,Miyagam Karjan,22.050722,73.120353,,,True
MYK,Mayakonda,14.284214,76.08138100000001,Karnataka,SWR,True
MYL,Malliyala,15.397805,77.77675500000001,Andhra Pradesh,SCR,True
MYM,Memari,23.172935,88.095637,,,True
MYO,Moridhal,,,,,False
MYR,Maihar,24.255485,80.763148,Madhya Pradesh,WCR,True
MYS,Mysore,12.318946,76.646013,Karnataka,SWR,True
MYX,Metyalsahar Halt,23.482582,86.748784,West Bengal,SER,True
MYY,Mayyanad,8.837759,76.64733100000001,,,True
MZC,Mirza Cheuki,25.2587767836,87.4979796002,,,True
MZL,Mirzapalli,18.017962999999998,78.41529899999999,Andhra Pradesh,SCR,True
MZM,Muzzampur yn,29.58301,78.222356,,,True
MZP,Mirzapur,25.13435,82.56986900000001,,,True
MZQ,Majgaon Assam,26.430697,90.57413700000001,Assam,NFR,True
MZR,Murtajapur,20.736468000000002,77.35482499999999,,,True
MZS,Murkeong Selek,,,,,False
MZY,Machapur,20.569003,85.768912,,,True
MZZ,Manjuri Road,21.012135999999998,86.319698,,,True
NAB,Nagbhir,20.579811999999997,79.700138,Maharashtra,SECR,True
NAC,Nawa City,27.029479,74.99883200000001,,,True
NAD,Nagda,23.45592,75.41249099999999,,,True
NAHT,New Ashti,,,,,False
NAK,Naksalbari,26.682578,88.20223499999999,,,True
NAL,Nal Halt,28.038590055100002,73.21761215939999,Rajasthan,?,True
NAM,Namrup,27.19627,95.313642,Assam,NFR,True
NAN,Nandgaon Road,16.387453999999998,73.73056000000001,Maharashtra,KR,True
NANA,Nana,24.925895,73.110095,Rajasthan,NWR,True
NAND,Nandikoor,13.133125,74.806474,,,True
NANR,Naranpur,21.617209,85.63786800000001,Orissa,ECoR,True
NASP,Narasingapalli,17.606751,82.891038,,,True
NAT,Nathnagar,25.237052000000002,86.935373,,,True
NAVI,Navi,20.902137,77.732428,,,True
NAW,Nawandgi,17.2170998262,77.427908244,,,True
NAWN,Nawan,29.653071999999998,74.353285,Rajasthan,NWR,True
NAZJ,Nazirganj,25.724315,85.80632700000001,,,True
NB,Nimbhora,21.160781,75.975186,Maharashtra,CR,True
NBA,Nabha,30.363819,76.14639600000001,Punjab,NR,True
NBD,Najibabad,29.603540000000002,78.335733,,,True
NBG,Nabinagar Road,24.653944,84.094044,,,True
NBH,Nimbahera,24.623252,74.694312,Rajasthan,WR,True
NBI,Nadbai,27.213674308399998,77.2080875122,,,True
NBJU,New Barauni,,,,,False
NBL,Nimbal,17.118384,75.859907,Karnataka,SWR,True
NBPH,New Balrampur Halt,24.051233,88.24737400000001,West Bengal,ER,True
NBQ,New Bongaigaon,26.4758354405,90.53684346440001,,,True
NBR,Namburu,16.358721,80.49582500000001,,,True
NBT,Nayabagirthipur,20.781585,85.382445,,,True
NBUE,Nibkarori,27.3287489158,79.40995965580001,Uttar Pradesh,NCR,True
NBX,Nizbarganj,,,,,False
NCA,Nizchatia,,,,,False
NCB,New Cooch Behar,26.353158999999998,89.469766,,,True
NCBD,New Changrabandha,,,,,False
NCE,Nlachrvuru East,13.988212499000001,78.1854899005,,,True
NCH,Nakachari,26.7081333353,94.3939129431,Assam,NFR,True
NCJ,Nagercoil Junction,8.17385,77.44347,Tamil Nadu,SR,True
NCR,Nagore,10.818430000000001,79.846188,Tamil Nadu,SR,True
NCRM,Nacharam,,,,,False
NCU,Nallacheruvu,14.020565,78.17773399999999,Andhra Pradesh,SCR,True
ND,Nadiad,22.694105999999998,72.855718,,,True
NDAE,Nabadwip Dham,23.396593,88.356472,West Bengal,ER,True
NDB,Nandurbar,21.374812,74.246482,,,True
NDD,Nidadavolu,16.898297,81.67550399999999,,,True
NDJ,Nandganj,25.54457,83.396867,Uttar Pradesh,NER,True
NDKD,Nadikode,16.590634,79.72356500000001,,,True
NDKR,Nandakumar Ph,22.1909239649,87.927872196,West Bengal,?,True
NDL,Nandyal,15.468024,78.472545,,,True
NDLS,New Delhi,28.642314,77.22000399999999,,,True
NDM,Nidamanuru,16.507237,80.730551,Andhra Pradesh,SCR,True
NDN,Nardana,21.178209,74.82874699999999,,,True
NDNR,New Dhanora,,,,,False
NDO,Nidubrolu,16.067904,80.557243,,,True
NDON,Nadaon Halt,,,,,False
NDPM,Narmadapuram,,,,,False
NDPU,Nudurupadu,16.273407,80.193376,,,True
NDRT,Nangal Degrota,28.367897,76.067464,,,True
NDT,Nathdwara,24.92025,73.909396,Rajasthan,NWR,True
NDU,Nadaul,25.296538788200003,85.0173352112,Bihar,ECR,True
NDV,Nidvanda,13.245141950999999,77.2731255127,Karnataka,SWR,True
NDW,Nadwan,25.3966869286,85.0656737195,Bihar,ECR,True
NDZ,Nidigallu,13.988306000000001,79.660594,,,True
NED,Nanded,19.160522,77.31047799999999,Maharashtra,SCR,True
NEMA,Nema Halt,25.409592285400002,85.0722485132,Bihar,?,True
NEO,Neora,25.57459,84.986523,,,True
NEP,Nenpur,22.847183,72.725207,,,True
NERH,Ner Halt,25.017219,84.97536099999999,,?,True
NES,Natesar,24.963884576399998,85.2718057104,,,True
NEW,Nivari,25.328061,78.82007,Uttar Pradesh,NCR,True
NEWC,New West Cabin,25.273789999999998,83.10921,,,True
NFK,New Farakka,24.794558,87.915236,,,True
NG,Nagari,13.307882,79.579647,,,True
NGA,Ningala,22.0252,71.70935200000001,Gujarat,WR,True
NGAN,Nagaon,26.356211990000002,92.67253075,Assam,NFR,True
NGF,Nagarnabi,24.590321491500003,87.8680748517,,,True
NGG,Nagina,29.437919,78.424119,,,True
NGI,Nagari,20.406983,78.889984,,,True
NGLT,Naglatula,26.92382,77.421273,Rajasthan,NCR,True
NGN,Nandgaon,20.307616,74.659526,,,True
NGNT,New Guntur,16.3100404,80.4582228,Andhra Pradesh,SCR,True
NGO,Nagaur,27.199991,73.72357199999999,,,True
NGP,Nagpur,21.153567,79.089004,,,True
NGR,Annigeri,15.432164,75.43085099999999,Karnataka,SWR,True
NGRD,Nilgiri Road,21.426415000000002,86.855469,,,True
NGRH,New Giridih,,,,,False
NGT,Nagappattinam,10.759221,79.845998,Tamil Nadu,SR,True
NGTN,Nagothane,18.539932,73.14076899999999,Maharashtra,CR,True
NGZ,Shri-kshetra Nagjhari,20.761640999999997,76.755353,,,True
NH,Naihati,22.888555,88.4185,,,True
NHB,Noh Bachhamdi,27.223368999999998,77.546395,,,True
NHF,Nihasta Halt,26.212312999999998,80.92503500000001,Uttar Pradesh,NR,True
NHGJ,New Harangajao,,,,,False
NHH,Nihalgarh,26.460131,81.632581,,,True
NHK,Naharkatiya,27.289403,95.32977500000001,Assam,NFR,True
NHLG,New Haflong,,,,,False
NHLN,Naharlagun,,,,,False
NHM,Nandol Dehegam,23.17417,72.815845,Gujarat,WR,True
NHN,Nigohan,26.567225,81.045358,,,True
NHR,Nohar,29.192562738768984,74.77362781763077,Rajasthan,NWR,True
NHT,Nalhati,24.295706,87.83867000000001,,,True
NHY,Naganahalli,12.380243,76.651081,Karnataka,SWR,True
NIA,Janjgir Naila,22.022963999999998,82.56458900000001,,,True
NIDI,Nidi,18.472247,73.106567,Maharashtra,CR,True
NIIJ,Nilaje,19.155061999999997,73.079908,Maharashtra,CR,True
NIL,Nilambur Road,11.278805,76.254779,Kerala,SR,True
NILE,Nimitita,24.625338,88.00764,West Bengal,ER,True
NIM,Nimdih,22.993643,86.142118,,,True
NIP,Nizampur,27.9667684942,76.0107869,Rajasthan,NWR,True
NIR,Nainpur,22.425676,80.108853,Madhya Pradesh,SECR,True
NIRA,Nira,18.1049649229,74.20908244200001,Maharashtra,CR,True
NITR,Netaji Subhash,,,,,False
NIU,Nabipur,21.807541,73.030592,,,True
NIV,Nivasar,16.946588000000002,73.454552,Maharashtra,KR,True
NJP,New Jalpaiguri,26.683025,88.443391,,,True
NJT,Nager Coil Town,8.199571810899998,77.4194318207,Tamil Nadu,SR,True
NK,Nasik Road,19.947627,73.841897,,,True
NKB,Nagrakata,26.885533,88.917581,West Bengal,NFR,True
NKBR,Narkatia Bazar Halt,26.488339,84.38246,,,True
NKD,Nekonda,17.794877999999997,79.80459300000001,Andhra Pradesh,SCR,True
NKDO,Nakkanadoddi,15.165309,77.47667899999999,,,True
NKE,Narkatiaganj,27.105035,84.464045,Bihar,ECR,True
NKI,Naikheri,23.196778,75.689198,,,True
NKM,Namkom,23.351755,85.37667200000001,,,True
NKMG,New Karimganj,,,,,False
NKN,Nyoli Kalan,29.189764,75.633124,,,True
NKP,Nirakarpur,19.991740999999998,85.53046400000001,,,True
NKR,Nimar Kheri,22.11119,76.150998,Madhya Pradesh,WR,True
NKRA,Nokhra,27.607994992800002,72.6654016473,Rajasthan,?,True
NKW,Nilakantheswar Asthan,21.426066,85.798221,Orissa,ECoR,True
NKX,Nakati Semra,19.062273,82.07392999999999,Chhattisgarh,ECoR,True
NLBR,Nilambazar,24.743292,92.36512599999999,Assam,NFR,True
NLD,Nalanda,25.122359,85.46277400000001,Bihar,ECR,True
NLDA,Nalgonda,17.06118,79.283436,,,True
NLDM,Nangal Dam,31.370543,76.37261500000001,,,True
NLE,Nileshwar,12.255885000000001,75.13575,Kerala,SR,True
NLI,Namli,23.455521,75.067161,Madhya Pradesh,WR,True
NLKR,Nilokheri,29.831492,76.925491,,,True
NLKT,Nalkata,24.0683888436,91.999618396,,,True
NLNI,New Loni,,,,,False
NLP,North Lakhimpur,,,,,False
NLPD,Nallapadu,16.308263,80.397756,,,True
NLQ,Nangal Pathani Halt,28.364489,76.496786,Haryana,NWR,True
NLR,Nellore,14.460592,79.989383,,,True
NLV,Nalbari,26.450629,91.440291,,,True
NMA,Nirmali,26.305325,86.57461500000001,Bihar,ECR,True
NMBR,N Mayurbhanj Rd,21.666901,87.038724,,,True
NMD,Nomoda,26.280074,76.57945000000001,Rajasthan,WCR,True
NMDA,New Morinda,30.776469,76.518125,,,True
NMGA,Nelemangala,,,,,False
NMGT,Nmg Tamdalge,16.769023999999998,74.486113,Maharashtra,CR,True
NMGY,Numoligarh,26.601184,93.865713,Assam,NFR,True
NMH,Nimach,24.459872999999998,74.853025,Madhya Pradesh,WR,True
NMJ,Nidamangalam,10.773563999999999,79.412736,Tamil Nadu,SR,True
NMK,Nim Ka Thana,27.741573,75.779691,Rajasthan,NWR,True
NMKL,Namakkal,,,,,False
NML,Nellimaria,18.183131,83.456046,,,True
NMM,New Misamari,26.810166,92.57545400000001,,,True
NMT,Namtiali,26.851588,94.619336,Assam,NFR,True
NMX,New Maynaguri,26.578607,88.822868,,,True
NMZ,New Mal,26.87368,88.724837,West Bengal,NFR,True
NN,Nandura,20.838889,76.46015799999999,,,True
NNA,Naugachia,25.385261,87.09387,,,True
NNHT,Nonihat,,,,,False
NNL,Narnaul,28.044396,76.123133,Haryana,NWR,True
NNN,Nanguneri,8.4891,77.66259199999999,Tamil Nadu,SR,True
NNO,Nangloi,28.686261000000002,77.05696599999999,Delhi NCT,NR,True
NNR,Narayanpur,25.398348,86.85938800000001,,,True
NNW,Narayanpur Tatwara,26.344258999999997,76.635578,Rajasthan,WCR,True
NOI,Nariaoli,23.89567,78.604147,,,True
NOK,Nokha,27.556203,73.47484800000001,,,True
NOMD,Noamundi,22.15311,85.513684,Jharkhand,SER,True
NOQ,New Alipurduar,26.48572,89.541398,,,True
NPD,Nawapara Road,20.809717,82.562564,,,True
NPL,Nagalapalle,17.460567,78.229966,,,True
NPNR,Nepanagar,21.463933,76.397032,Madhya Pradesh,CR,True
NPRD,Nagpur Road Ph,23.279379000000002,82.349049,Chhattisgarh,SECR,True
NPS,Napasar,27.980942000000002,73.56399,Rajasthan,NWR,True
NPV,Narpatganj,,,,,False
NPZ,Nawapatra,24.318387,86.64786699999999,,,True
NQR,Naraj Marathapur,20.459324,85.779525,,,True
NR,Niphad,20.096584,74.079481,,,True
NRA,Nunkhar,26.425483,83.880179,,,True
NRD,Naroda,23.085662,72.658017,Gujarat,WR,True
NRDP,Nagireddipalli,17.422255,78.939987,,,True
NRE,Nandalur,14.264922,79.105722,,,True
NRG,Nergundi,20.538381,85.959078,,,True
NRGO,Narganjo Halt,24.7439751193,86.4578033173,,,True
NRI,Naraina,26.796463999999997,75.193029,Rajasthan,NWR,True
NRKR,Narkher,21.468725,78.52481399999999,,,True
NRL,Neral,19.027113,73.318955,,,True
NRLR,Norla Road,20.041394,83.373301,,,True
NRM,Nurmahal,31.081588999999997,75.601431,Punjab,NR,True
NRN,Singhiaghat,25.746997,85.975081,,,True
NRO,Nakodar,31.111697,75.47560800000001,Punjab,NR,True
NRP,Narsipatnam Rd,17.452852,82.724605,,,True
NRS,Nagaria Sadat,28.550179,79.205555,,,True
NRT,Narasaraopet,16.231527,80.041607,,,True
NRW,Narwana,29.588632,76.109286,Haryana,NR,True
NRX,Noadar Dhal,23.433926999999997,87.745014,,,True
NRZB,Nowrozabad,23.394425,80.980363,,,True
NS,Narasapur,16.445891,81.699909,Andhra Pradesh,SCR,True
NSD,Nasirabad,26.294459999999997,74.71699100000001,Rajasthan,NWR,True
NSGR,Narasinghgarh,,,,,False
NSI,Nikursini,22.004654000000002,87.30618600000001,,,True
NSL,Nagarsol,20.102455,74.541646,Maharashtra,SCR,True
NSU,Nisui,28.290931,79.236446,Uttar Pradesh,NR,True
NSVP,National Police Academy Shivar,17.3237142919,78.4372038177,,,True
NSX,Narsipuram Halt,18.737614999999998,83.406282,,,True
NTN,Nar Town,,,,,False
NTR,Nittur,13.3016546778,76.8558716895,Karnataka,SWR,True
NTSK,New Tinsukia,27.479748,95.334128,Assam,NFR,True
NTV,Nautanwa,27.42688,83.42129700000001,Uttar Pradesh,NER,True
NTW,Nanjangud Town,12.12211,76.68442999999999,Karnataka,SWR,True
NTZ,Nathwana,28.563319,73.813703,Rajasthan,NWR,True
NU,Narsinghpur,22.943112,79.214385,Madhya Pradesh,WCR,True
NUA,Nua,28.058125832368518,75.28570594266057,Rajasthan,NWR,True
NUB,Nurabad,26.406043999999998,78.078092,,,True
NUD,Navagadh,21.764344,70.61672100000001,Gujarat,WR,True
